[verts]
vert: 1 -21.25 -6.25 0.0 0
vert: 0 -21.25 -1.25 0.0 0
vert: 2 -15.0 -1.25 0.0 0
vert: 4 -15.0 -3.0 0.0 0
vert: 5 -15.0 -4.0 0.0 0
vert: 7 -10.0 -3.0 0.0 0
vert: 8 -10.0 -15.0 0.0 0
vert: 9 -10.0 8.0 0.0 0
vert: 10 -12.5 11.25 0.0 0
vert: 11 -12.0 -16.75 0.0 0
vert: 6 -10.0 -4.0 0.0 0
vert: 3 -15.0 -6.25 0.0 0
vert: 13 -5.0 -15.0 0.0 0
vert: 12 -5.0 8.0 0.0 0
vert: 14 -2.5 8.0 0.0 0
vert: 15 -2.5 -15.0 0.0 0
vert: 16 2.5 8.0 0.0 0
vert: 17 2.5 -15.0 0.0 0
vert: 18 -5.0 -6.25 0.0 0
vert: 19 -2.5 -6.25 0.0 0
vert: 20 -5.0 -0.75 0.0 0
vert: 21 -2.5 -0.75 0.0 0
vert: 22 -6.5 -4.75 0.0 0
vert: 23 -6.5 -2.25 0.0 0
vert: 25 -1.0 -2.25 0.0 0
vert: 26 2.5 11.25 0.0 0
vert: 27 2.5 -16.75 0.0 0
vert: 24 -1.0 -4.75 0.0 0
vert: 28 10.0 -6.25 0.125 0
vert: 29 12.5 -6.25 0.125 0
vert: 35 14.0 -4.75 0.125 0
vert: 32 8.5 -4.75 0.125 0
vert: 33 8.5 -2.25 0.125 0
vert: 30 10.0 -0.75 0.125 0
vert: 34 14.0 -2.25 0.125 0
vert: 31 12.5 -0.75 0.125 0
vert: 36 -10.0 6.7500000000000036 0.0 1
vert: 37 -12.833333333333337 9.583333333333314 0.0 1
vert: 38 0.5000000000000057 11.25 0.0 1
vert: 39 2.5 9.250000000000005 0.0 1
vert: 40 10.0 -0.75 0.0 1
vert: 41 12.5 -6.25 0.0 1
vert: 42 10.0 -6.25 0.0 1
vert: 43 8.5 -2.25 0.0 1
vert: 44 -12.5 -15.0 0.0 1
vert: 45 -16.428571428571423 -1.25 0.0 1
vert: 46 -10.0 -13.750000000000004 0.0 1
vert: 47 -10.0 -0.75 0.0 1
vert: 48 -10.0 -0.75 0.0 1
vert: 49 -10.0 -1.2500000000000142 0.0 1
vert: 50 -10.0 -1.2500000000000142 0.0 1
[walls]
wall: 1 1 0 1.0 0 255 255 0 0
wall: 2 1 3 1.0 0 255 255 0 0
wall: 3 1 0 1.0 0 255 255 0 0
wall: 4 0 2 1.0 0 255 255 0 1
wall: 5 3 5 1.0 0 255 255 0 0
wall: 6 4 2 1.0 0 255 255 0 0
wall: 7 5 6 1.0 255 0 255 0 0
wall: 8 4 7 1.0 255 0 255 0 0
wall: 9 7 9 3.0 255 255 0 0 1
wall: 10 8 6 3.0 255 255 0 0 1
wall: 11 3 11 1.0 0 255 255 0 1
wall: 12 2 10 1.0 0 255 255 0 1
wall: 13 9 12 3.0 255 255 0 0 0
wall: 14 8 13 3.0 255 255 0 0 0
wall: 15 15 17 3.0 255 255 0 0 0
wall: 17 14 16 3.0 255 255 0 0 0
wall: 18 24 25 1.0 255 0 0 0 0
wall: 19 19 24 1.5 255 0 0 0 0
wall: 20 21 25 1.5 255 0 0 0 0
wall: 21 20 21 2.0 255 0 0 0 0
wall: 22 23 20 2.5 255 0 0 0 0
wall: 23 22 23 3.0 255 0 0 0 0
wall: 24 22 18 2.5 255 0 0 0 0
wall: 25 18 19 2.0 255 0 0 0 0
wall: 26 27 17 1.0 0 255 255 0 0
wall: 27 11 27 1.0 0 255 255 0 0
wall: 28 10 26 1.0 0 255 255 0 1
wall: 29 16 26 1.0 0 255 255 0 1
wall: 28 33 30 0.5 0 255 255 0 1
wall: 29 30 31 0.5 0 255 255 0 0
wall: 30 31 34 0.5 0 255 255 0 0
wall: 31 35 34 0.5 0 255 255 0 0
wall: 32 29 35 0.5 0 255 255 0 1
wall: 33 28 29 0.5 0 255 255 0 0
wall: 34 32 28 0.5 0 255 255 0 1
wall: 35 32 33 0.5 0 255 255 0 0
wall: 36 36 9 3.0 255 255 0 1 0
wall: 9 7 36 3.0 255 255 0 1 0
wall: 37 37 10 1.0 0 255 255 1 0
wall: 12 2 37 1.0 0 255 255 1 0
wall: 38 38 26 1.0 0 255 255 1 0
wall: 28 10 38 1.0 0 255 255 1 0
wall: 39 39 26 1.0 0 255 255 1 0
wall: 29 16 39 1.0 0 255 255 1 0
wall: 40 30 40 0.5 0 255 255 1 0
wall: 28 33 40 0.5 0 255 255 1 0
wall: 41 29 41 0.5 0 255 255 1 0
wall: 32 41 35 0.5 0 255 255 1 0
wall: 42 32 42 0.5 0 255 255 1 0
wall: 34 42 28 0.5 0 255 255 1 0
wall: 43 43 40 0.5 0 255 255 1 0
wall: 28 43 33 0.5 0 255 255 1 0
wall: 44 44 11 1.0 0 255 255 1 0
wall: 11 3 44 1.0 0 255 255 1 0
wall: 45 45 2 1.0 0 255 255 1 0
wall: 4 0 45 1.0 0 255 255 1 0
wall: 46 46 6 3.0 255 255 0 1 0
wall: 10 8 46 3.0 255 255 0 1 0
wall: 47 47 36 3.0 255 255 0 1 0
wall: 9 7 47 3.0 255 255 0 1 0
wall: 48 48 36 3.0 255 255 0 1 0
wall: 9 7 48 3.0 255 255 0 1 0
wall: 49 49 47 3.0 255 255 0 1 0
wall: 9 7 49 3.0 255 255 0 1 0
wall: 50 50 48 3.0 255 255 0 1 0
wall: 9 7 50 3.0 255 255 0 1 0
[bsp]
(id=20,front=(id=30,front=(id=39,front=(id=38,front=#,back=#),back=#),back=(id=29,front=(id=33,front=(id=32,front=#,back=(id=42,front=#,back=(id=31,front=(id=35,front=(id=43,front=#,back=#),back=(id=28,front=#,back=#)),back=#))),back=(id=34,front=#,back=(id=41,front=#,back=#))),back=(id=28,front=#,back=(id=17,front=(id=37,front=#,back=#),back=(id=40,front=#,back=(id=13,front=#,back=(id=36,front=#,back=#))))))),back=(id=14,front=(id=11,front=(id=18,front=(id=19,front=(id=12,front=(id=45,front=#,back=#),back=(id=21,front=(id=48,front=#,back=(id=47,front=#,back=#)),back=(id=46,front=(id=7,front=(id=8,front=(id=6,front=#,back=#),back=#),back=(id=5,front=#,back=#)),back=(id=24,front=(id=23,front=(id=50,front=#,back=(id=49,front=#,back=#)),back=(id=25,front=(id=22,front=#,back=#),back=#)),back=(id=9,front=#,back=#))))),back=(id=10,front=#,back=#)),back=#),back=(id=3,front=#,back=(id=2,front=(id=4,front=#,back=(id=1,front=#,back=#)),back=#))),back=(id=26,front=(id=15,front=#,back=(id=27,front=(id=44,front=#,back=#),back=#)),back=#)))
[end]
